Date,Name,Product,Category,Region,Quantity Sold,Revenue,Discount (%),Payment Method,Customer Feedback,Order Status
02-08-2025,Alice,Speaker,Accessories,East,21,654,16,Cash,Average,Returned
16-06-2025,Hannah,Monitor,Gadgets,East,48,3791,14,Cash,Good,Returned
28-11-2025,Alice,Camera,Gadgets,East,19,733,0,Cash,Good,Cancelled
07-09-2025,Fiona,Headphones,Peripherals,South,6,1183,7,Cash,Excellent,Delivered
02-07-2025,Diana,Keyboard,Peripherals,North,35,3011,19,Online,Average,Cancelled
03-10-2025,Charlie,Camera,Peripherals,West,21,2895,11,Debit Card,Poor,Returned
20-05-2025,George,Monitor,Accessories,West,45,553,23,Online,Poor,Pending
11-09-2025,Alice,Headphones,Gadgets,North,11,3792,1,Cash,Average,Returned
15-02-2025,Bob,Headphones,Electronics,East,4,2919,23,Online,Poor,Returned
09-03-2025,Bob,Speaker,Peripherals,South,14,4530,21,Online,Good,Delivered
09-05-2025,Julia,Smartwatch,Electronics,South,38,2275,17,Online,Good,Cancelled
05-08-2025,Diana,Camera,Electronics,North,32,4799,25,Online,Average,Cancelled
21-04-2025,Julia,Speaker,Peripherals,North,7,1703,27,Debit Card,Poor,Pending
05-03-2025,Bob,Laptop,Accessories,West,3,1055,17,Debit Card,Good,Pending
21-10-2025,Alice,Camera,Accessories,West,8,4021,17,Credit Card,Excellent,Delivered
08-01-2025,Diana,Mouse,Gadgets,East,45,4487,16,Online,Excellent,Returned
21-02-2025,Ian,Camera,Peripherals,North,2,1407,8,Online,Average,Returned
06-01-2025,Charlie,Speaker,Peripherals,West,18,3532,5,Debit Card,Average,Cancelled
17-11-2025,Julia,Tablet,Gadgets,West,49,2279,25,Debit Card,Average,Delivered
19-08-2025,Hannah,Smartwatch,Peripherals,East,18,577,7,Online,Excellent,Delivered
02-06-2025,Edward,Tablet,Electronics,North,14,4580,21,Debit Card,Good,Pending
23-09-2025,Charlie,Headphones,Accessories,North,14,1715,27,Online,Average,Pending
02-04-2025,Fiona,Keyboard,Peripherals,North,3,2309,11,Cash,Good,Delivered
09-12-2025,Fiona,Laptop,Electronics,North,24,2338,19,Online,Average,Returned
01-05-2025,Bob,Monitor,Gadgets,East,49,2613,8,Debit Card,Good,Delivered
28-11-2025,Diana,Tablet,Accessories,East,3,1796,0,Online,Excellent,Delivered
18-06-2025,George,Mouse,Peripherals,East,38,2349,4,Debit Card,Good,Pending
02-12-2025,Alice,Smartphone,Accessories,North,35,603,23,Credit Card,Average,Cancelled
08-10-2025,Julia,Laptop,Electronics,South,4,1599,25,Credit Card,Average,Delivered
04-06-2025,Alice,Laptop,Peripherals,West,38,4339,2,Cash,Good,Returned
17-02-2025,Ian,Smartphone,Accessories,West,38,4375,13,Cash,Excellent,Cancelled
04-08-2025,Fiona,Camera,Peripherals,West,16,2843,18,Credit Card,Good,Cancelled
03-09-2025,Ian,Keyboard,Gadgets,North,17,2662,17,Online,Excellent,Cancelled
07-04-2025,Bob,Camera,Peripherals,North,3,4962,22,Cash,Good,Returned
19-06-2025,Ian,Speaker,Gadgets,South,43,4969,1,Cash,Average,Cancelled
27-06-2025,Bob,Camera,Gadgets,South,38,795,28,Credit Card,Good,Pending
14-11-2025,Alice,Tablet,Accessories,North,27,562,13,Cash,Average,Pending
21-02-2025,Edward,Tablet,Electronics,West,45,4287,17,Credit Card,Poor,Delivered
10-07-2025,Fiona,Monitor,Gadgets,South,2,3841,2,Online,Good,Returned
01-03-2025,Alice,Monitor,Electronics,East,4,3807,7,Debit Card,Good,Delivered
20-06-2025,Charlie,Monitor,Gadgets,West,47,986,10,Online,Excellent,Pending
11-06-2025,Edward,Tablet,Peripherals,East,34,4101,20,Debit Card,Excellent,Returned
21-07-2025,Diana,Laptop,Peripherals,North,31,2670,12,Debit Card,Poor,Pending
16-06-2025,Hannah,Tablet,Accessories,North,26,3677,6,Cash,Poor,Delivered
20-05-2025,Diana,Headphones,Electronics,North,33,3195,21,Credit Card,Good,Delivered
06-01-2025,George,Speaker,Electronics,North,19,2123,22,Debit Card,Good,Pending
02-06-2025,Bob,Monitor,Peripherals,South,43,2667,12,Credit Card,Average,Cancelled
05-05-2025,Fiona,Keyboard,Accessories,West,34,4112,27,Cash,Good,Delivered
01-10-2025,Ian,Monitor,Peripherals,West,26,4866,4,Debit Card,Average,Delivered
20-02-2025,Hannah,Headphones,Accessories,East,24,108,4,Credit Card,Average,Returned
26-04-2025,Diana,Mouse,Electronics,West,21,1694,8,Online,Good,Pending
17-06-2025,George,Smartphone,Electronics,East,34,4257,21,Debit Card,Good,Cancelled
25-12-2025,George,Speaker,Gadgets,South,43,661,9,Credit Card,Good,Pending
17-12-2025,Charlie,Headphones,Electronics,West,20,4515,13,Debit Card,Excellent,Returned
23-10-2025,Hannah,Camera,Peripherals,South,10,3574,24,Debit Card,Excellent,Returned
07-06-2025,Bob,Smartwatch,Gadgets,East,11,4358,5,Online,Good,Returned
27-07-2025,Diana,Keyboard,Electronics,West,23,1753,30,Debit Card,Good,Delivered
02-10-2025,Fiona,Monitor,Peripherals,North,12,1423,13,Debit Card,Poor,Pending
24-11-2025,Ian,Smartphone,Peripherals,East,30,599,10,Cash,Poor,Cancelled
13-03-2025,Julia,Laptop,Electronics,East,29,178,11,Debit Card,Good,Pending
03-11-2025,George,Headphones,Gadgets,North,25,3931,13,Debit Card,Average,Delivered
08-02-2025,Julia,Smartphone,Electronics,West,34,1770,3,Debit Card,Good,Cancelled
17-10-2025,Diana,Smartwatch,Electronics,South,23,4634,11,Cash,Excellent,Cancelled
21-10-2025,Diana,Laptop,Accessories,North,30,3317,21,Cash,Poor,Cancelled
24-09-2025,Fiona,Smartphone,Gadgets,South,22,2794,15,Debit Card,Poor,Cancelled
18-07-2025,Diana,Camera,Accessories,North,24,2474,21,Credit Card,Poor,Cancelled
04-12-2025,Julia,Smartwatch,Peripherals,South,45,2011,14,Online,Poor,Cancelled
26-09-2025,Alice,Camera,Accessories,North,28,3744,4,Credit Card,Excellent,Delivered
20-01-2025,Alice,Camera,Peripherals,South,50,127,26,Debit Card,Average,Cancelled
22-08-2025,Fiona,Laptop,Gadgets,South,19,964,25,Debit Card,Average,Delivered
17-09-2025,Ian,Laptop,Accessories,West,20,1103,28,Debit Card,Good,Delivered
11-08-2025,Fiona,Camera,Peripherals,South,10,1182,7,Credit Card,Good,Delivered
07-05-2025,George,Smartwatch,Accessories,West,38,3324,10,Debit Card,Excellent,Returned
10-10-2025,Bob,Mouse,Gadgets,South,12,4973,21,Cash,Average,Cancelled
11-04-2025,Fiona,Laptop,Peripherals,East,32,4893,11,Debit Card,Poor,Cancelled
26-04-2025,Edward,Keyboard,Peripherals,North,32,1564,27,Credit Card,Average,Pending
08-06-2025,Hannah,Laptop,Peripherals,North,22,4401,2,Credit Card,Average,Returned
11-08-2025,Diana,Mouse,Peripherals,South,2,3860,15,Online,Average,Delivered
04-12-2025,Bob,Mouse,Electronics,North,6,1217,4,Debit Card,Average,Pending
08-12-2025,Fiona,Keyboard,Gadgets,South,39,1192,14,Debit Card,Good,Returned
24-08-2025,George,Tablet,Gadgets,North,14,2247,8,Debit Card,Poor,Pending
12-07-2025,George,Mouse,Gadgets,North,10,4786,30,Cash,Good,Pending
12-02-2025,Diana,Monitor,Electronics,South,24,3745,22,Cash,Excellent,Delivered
17-09-2025,Julia,Speaker,Peripherals,West,9,3438,17,Cash,Average,Delivered
12-02-2025,Hannah,Monitor,Electronics,South,46,838,9,Cash,Excellent,Delivered
16-11-2025,Julia,Tablet,Accessories,South,27,1894,14,Cash,Poor,Pending
08-10-2025,Charlie,Keyboard,Peripherals,West,29,2641,29,Credit Card,Good,Returned
26-08-2025,Fiona,Keyboard,Electronics,North,20,4482,19,Cash,Excellent,Pending
08-07-2025,Fiona,Monitor,Gadgets,East,40,4150,21,Credit Card,Excellent,Delivered
27-10-2025,Bob,Smartphone,Gadgets,North,18,3985,5,Debit Card,Good,Pending
18-03-2025,Bob,Smartwatch,Accessories,West,9,3225,14,Online,Good,Pending
25-04-2025,George,Speaker,Peripherals,West,12,457,1,Cash,Excellent,Pending
22-07-2025,Edward,Headphones,Electronics,East,49,891,28,Online,Average,Returned
22-10-2025,Diana,Speaker,Electronics,South,12,1917,11,Credit Card,Average,Delivered
20-03-2025,George,Tablet,Accessories,East,6,934,18,Cash,Poor,Pending
26-05-2025,Julia,Laptop,Accessories,South,28,282,19,Cash,Good,Pending
11-05-2025,Alice,Tablet,Accessories,South,25,4468,8,Cash,Poor,Returned
04-06-2025,Charlie,Smartwatch,Electronics,South,4,3604,29,Credit Card,Poor,Delivered
14-02-2025,Ian,Tablet,Accessories,East,40,1178,28,Credit Card,Poor,Pending
17-07-2025,Diana,Keyboard,Accessories,East,23,2238,29,Cash,Poor,Pending
19-03-2025,Hannah,Tablet,Peripherals,West,12,3078,8,Online,Poor,Pending
21-08-2025,Hannah,Laptop,Accessories,East,13,1716,12,Debit Card,Poor,Pending
06-04-2025,Charlie,Laptop,Peripherals,East,33,749,3,Cash,Excellent,Cancelled
01-08-2025,Hannah,Laptop,Gadgets,West,7,1110,14,Debit Card,Average,Pending
04-03-2025,Alice,Mouse,Peripherals,West,18,2672,7,Cash,Excellent,Delivered
09-07-2025,Charlie,Headphones,Electronics,South,39,4134,10,Cash,Good,Cancelled
23-09-2025,Ian,Smartwatch,Accessories,North,36,970,7,Debit Card,Poor,Delivered
24-08-2025,Julia,Tablet,Electronics,West,29,4564,12,Credit Card,Poor,Delivered
05-02-2025,George,Camera,Accessories,North,5,1241,1,Debit Card,Good,Delivered
27-01-2025,George,Smartphone,Peripherals,East,45,3299,13,Debit Card,Good,Delivered
01-07-2025,George,Mouse,Gadgets,East,19,2849,22,Debit Card,Average,Cancelled
06-12-2025,Alice,Smartwatch,Electronics,East,12,1201,16,Debit Card,Poor,Cancelled
05-02-2025,Fiona,Mouse,Gadgets,North,48,1577,9,Credit Card,Good,Pending
28-09-2025,Diana,Tablet,Peripherals,South,2,3835,30,Cash,Average,Pending
13-09-2025,Edward,Laptop,Peripherals,West,47,1057,9,Debit Card,Average,Delivered
12-07-2025,Charlie,Monitor,Electronics,East,45,176,15,Debit Card,Good,Returned
13-03-2025,Ian,Smartwatch,Accessories,South,15,3396,23,Debit Card,Good,Delivered
18-12-2025,Bob,Headphones,Electronics,East,43,4442,21,Debit Card,Excellent,Returned
23-04-2025,George,Monitor,Gadgets,East,21,2229,0,Debit Card,Excellent,Cancelled
04-05-2025,Edward,Mouse,Accessories,South,30,3452,13,Debit Card,Average,Pending
27-06-2025,Edward,Mouse,Gadgets,South,32,3566,23,Credit Card,Average,Returned
19-06-2025,Bob,Speaker,Electronics,West,29,3673,22,Credit Card,Poor,Returned
20-10-2025,George,Camera,Gadgets,South,40,3027,15,Online,Average,Pending
24-02-2025,Bob,Smartwatch,Peripherals,East,15,3519,9,Credit Card,Poor,Cancelled
03-01-2025,Alice,Speaker,Electronics,West,8,3099,0,Online,Poor,Cancelled
12-12-2025,Bob,Speaker,Peripherals,West,12,4537,19,Debit Card,Excellent,Returned
14-08-2025,Julia,Smartphone,Peripherals,West,17,2149,23,Online,Excellent,Pending
15-11-2025,Hannah,Keyboard,Gadgets,West,4,366,2,Cash,Poor,Delivered
27-12-2025,Fiona,Mouse,Gadgets,South,19,2422,21,Cash,Good,Cancelled
10-07-2025,Diana,Monitor,Accessories,South,38,1604,5,Online,Good,Delivered
23-08-2025,Fiona,Tablet,Accessories,West,16,4845,12,Credit Card,Poor,Pending
24-03-2025,Ian,Camera,Accessories,West,34,787,0,Credit Card,Average,Returned
24-03-2025,Edward,Headphones,Gadgets,West,25,609,4,Online,Excellent,Delivered
27-10-2025,George,Keyboard,Gadgets,North,46,1861,20,Online,Average,Pending
03-09-2025,Edward,Mouse,Accessories,West,14,3725,16,Debit Card,Average,Pending
01-03-2025,Alice,Speaker,Gadgets,East,25,2287,14,Credit Card,Excellent,Cancelled
19-10-2025,Fiona,Smartphone,Peripherals,West,10,4876,29,Credit Card,Poor,Returned
22-06-2025,Bob,Smartphone,Electronics,North,49,3796,20,Debit Card,Average,Pending
15-11-2025,Alice,Camera,Peripherals,East,15,1685,1,Cash,Poor,Returned
11-07-2025,Diana,Smartphone,Accessories,East,5,3575,0,Online,Excellent,Cancelled
06-08-2025,Ian,Monitor,Electronics,East,32,2552,23,Credit Card,Poor,Cancelled
24-09-2025,Ian,Camera,Accessories,South,22,3074,29,Cash,Excellent,Delivered
09-10-2025,Alice,Speaker,Accessories,South,41,3499,14,Credit Card,Poor,Pending
08-02-2025,Charlie,Laptop,Accessories,East,23,4160,24,Debit Card,Good,Returned
16-05-2025,Hannah,Laptop,Accessories,South,14,703,2,Debit Card,Good,Returned
02-06-2025,Diana,Smartphone,Accessories,North,14,1407,3,Online,Excellent,Returned
17-10-2025,Alice,Smartphone,Gadgets,East,47,744,0,Cash,Average,Delivered
19-09-2025,Edward,Tablet,Accessories,West,30,1425,13,Debit Card,Excellent,Returned
28-09-2025,Charlie,Laptop,Peripherals,East,13,2552,30,Credit Card,Average,Cancelled
10-07-2025,Hannah,Smartphone,Peripherals,South,41,4624,9,Credit Card,Excellent,Delivered
13-06-2025,George,Tablet,Electronics,East,20,3751,16,Debit Card,Average,Cancelled
25-06-2025,Diana,Smartwatch,Gadgets,East,31,3643,1,Debit Card,Good,Delivered
05-03-2025,George,Laptop,Accessories,West,30,2564,28,Cash,Average,Returned
27-01-2025,Charlie,Camera,Gadgets,North,42,712,24,Cash,Average,Pending
24-12-2025,Ian,Speaker,Peripherals,West,28,2733,4,Debit Card,Excellent,Returned
14-04-2025,Bob,Monitor,Gadgets,East,14,2981,24,Online,Good,Cancelled
09-09-2025,Edward,Monitor,Peripherals,South,4,3984,6,Debit Card,Poor,Cancelled
20-10-2025,Edward,Headphones,Accessories,West,50,1215,4,Credit Card,Excellent,Cancelled
04-06-2025,Edward,Smartphone,Peripherals,North,46,1092,30,Cash,Good,Delivered
10-06-2025,Hannah,Camera,Gadgets,West,28,2131,11,Online,Poor,Delivered
04-03-2025,Bob,Headphones,Peripherals,North,21,635,21,Debit Card,Good,Cancelled
09-05-2025,Ian,Camera,Gadgets,South,35,780,24,Online,Excellent,Pending
15-08-2025,Julia,Keyboard,Peripherals,East,23,2127,16,Credit Card,Excellent,Delivered
06-04-2025,Diana,Mouse,Gadgets,West,33,4873,12,Debit Card,Average,Pending
09-05-2025,Julia,Laptop,Gadgets,South,10,3200,18,Cash,Good,Pending
25-10-2025,Fiona,Smartwatch,Gadgets,North,30,4404,19,Online,Excellent,Pending
08-02-2025,Diana,Headphones,Electronics,North,28,2080,25,Online,Good,Pending
09-11-2025,Alice,Keyboard,Peripherals,West,23,4940,20,Debit Card,Average,Delivered
04-03-2025,Julia,Smartphone,Accessories,North,20,491,28,Online,Poor,Delivered
18-04-2025,George,Keyboard,Accessories,North,41,1482,16,Credit Card,Average,Returned
25-09-2025,Julia,Laptop,Electronics,East,25,4209,29,Debit Card,Average,Delivered
01-03-2025,Alice,Camera,Electronics,West,40,1409,0,Debit Card,Excellent,Delivered
02-10-2025,George,Headphones,Electronics,East,38,4824,1,Debit Card,Excellent,Returned
18-09-2025,Hannah,Speaker,Gadgets,South,5,3796,24,Online,Average,Pending
01-04-2025,George,Speaker,Electronics,East,23,3647,17,Credit Card,Poor,Delivered
27-08-2025,Edward,Speaker,Electronics,South,44,4079,17,Online,Average,Cancelled
12-01-2025,Julia,Laptop,Peripherals,North,41,1545,29,Debit Card,Excellent,Cancelled
10-04-2025,Alice,Keyboard,Gadgets,North,36,1563,27,Cash,Poor,Cancelled
14-10-2025,Julia,Headphones,Peripherals,East,37,233,3,Credit Card,Excellent,Cancelled
15-12-2025,Charlie,Smartphone,Gadgets,East,32,4157,9,Online,Average,Delivered
05-09-2025,Charlie,Tablet,Gadgets,South,15,790,16,Online,Excellent,Pending
10-08-2025,Ian,Mouse,Electronics,East,41,728,9,Credit Card,Average,Delivered
23-02-2025,Ian,Smartphone,Gadgets,North,2,1864,17,Debit Card,Excellent,Returned
28-12-2025,Edward,Monitor,Electronics,North,41,3097,20,Debit Card,Average,Delivered
15-02-2025,Julia,Keyboard,Electronics,East,16,327,19,Credit Card,Poor,Cancelled
16-07-2025,Ian,Keyboard,Gadgets,North,46,1963,9,Online,Average,Returned
03-05-2025,Hannah,Smartwatch,Electronics,East,32,1647,12,Cash,Poor,Cancelled
09-03-2025,Edward,Smartwatch,Electronics,South,49,3432,21,Credit Card,Good,Pending
22-12-2025,Fiona,Monitor,Electronics,West,33,3480,30,Credit Card,Excellent,Delivered
12-02-2025,Fiona,Mouse,Peripherals,North,21,4354,26,Credit Card,Excellent,Pending
24-02-2025,Bob,Laptop,Peripherals,West,34,4935,10,Cash,Poor,Returned
24-04-2025,Diana,Mouse,Peripherals,North,7,2454,8,Debit Card,Good,Cancelled
11-02-2025,Fiona,Keyboard,Gadgets,South,18,2459,2,Cash,Average,Pending
17-03-2025,Ian,Speaker,Gadgets,East,43,1253,22,Debit Card,Good,Cancelled
09-06-2025,Hannah,Tablet,Peripherals,East,50,4151,2,Credit Card,Average,Cancelled
21-08-2025,Charlie,Speaker,Peripherals,East,44,4691,5,Online,Poor,Pending
17-12-2025,Hannah,Headphones,Electronics,South,45,1784,8,Debit Card,Excellent,Pending
25-11-2025,Bob,Camera,Accessories,West,42,3592,22,Debit Card,Good,Returned
23-02-2025,Hannah,Smartphone,Peripherals,East,20,3996,5,Online,Average,Delivered
11-12-2025,Edward,Monitor,Peripherals,East,41,4042,30,Cash,Poor,Returned
14-01-2025,Diana,Speaker,Peripherals,East,9,2386,4,Debit Card,Average,Pending
23-02-2025,Alice,Mouse,Accessories,West,37,2527,19,Debit Card,Excellent,Cancelled
11-09-2025,George,Camera,Peripherals,East,34,4116,13,Credit Card,Excellent,Pending
27-04-2025,Ian,Keyboard,Gadgets,West,46,1636,30,Credit Card,Poor,Pending
22-09-2025,Ian,Smartwatch,Peripherals,West,13,1486,1,Online,Poor,Pending
02-11-2025,Bob,Smartwatch,Gadgets,East,27,2474,13,Cash,Excellent,Returned
21-11-2025,Bob,Smartwatch,Accessories,South,35,2817,24,Cash,Poor,Pending
08-01-2025,George,Smartphone,Accessories,East,30,3799,19,Online,Poor,Pending
19-03-2025,Edward,Laptop,Accessories,East,27,1036,2,Credit Card,Average,Pending
28-07-2025,Alice,Smartphone,Gadgets,South,8,4788,7,Debit Card,Excellent,Delivered
22-04-2025,Diana,Smartphone,Peripherals,North,40,2805,25,Debit Card,Good,Pending
09-04-2025,Edward,Smartwatch,Peripherals,East,2,3094,17,Cash,Excellent,Delivered
05-08-2025,Diana,Keyboard,Gadgets,South,30,2322,5,Credit Card,Excellent,Returned
27-08-2025,Julia,Smartphone,Peripherals,West,21,4733,25,Credit Card,Average,Returned
24-03-2025,Ian,Smartwatch,Accessories,South,2,3664,23,Debit Card,Average,Returned
10-08-2025,Ian,Keyboard,Accessories,West,21,4524,3,Credit Card,Good,Pending
07-03-2025,Bob,Keyboard,Peripherals,East,26,2172,15,Online,Good,Cancelled
03-11-2025,Ian,Speaker,Accessories,West,6,3996,22,Online,Average,Cancelled
28-09-2025,Hannah,Tablet,Accessories,East,7,1388,5,Credit Card,Excellent,Cancelled
24-12-2025,Diana,Headphones,Peripherals,West,46,3840,23,Online,Average,Delivered
01-04-2025,Ian,Tablet,Accessories,East,23,3392,24,Debit Card,Excellent,Returned
03-07-2025,Hannah,Monitor,Electronics,North,50,447,19,Cash,Average,Pending
18-08-2025,Hannah,Tablet,Electronics,West,23,2234,10,Debit Card,Good,Pending
07-10-2025,Fiona,Monitor,Gadgets,West,24,665,26,Online,Poor,Delivered
06-12-2025,Ian,Headphones,Electronics,West,7,1525,4,Credit Card,Poor,Pending
14-01-2025,Diana,Smartwatch,Accessories,South,3,4551,22,Debit Card,Good,Cancelled
09-12-2025,Diana,Camera,Accessories,East,32,859,2,Credit Card,Poor,Delivered
13-10-2025,Diana,Laptop,Peripherals,South,20,4017,17,Cash,Poor,Cancelled
19-11-2025,George,Tablet,Gadgets,North,39,4195,13,Online,Poor,Cancelled
21-04-2025,Edward,Headphones,Accessories,North,41,1004,13,Online,Good,Returned
16-06-2025,Hannah,Headphones,Peripherals,East,35,4081,14,Online,Average,Pending
22-09-2025,Hannah,Keyboard,Accessories,North,8,838,16,Online,Average,Cancelled
10-03-2025,Alice,Laptop,Gadgets,West,36,3255,27,Online,Poor,Returned
10-04-2025,Edward,Smartphone,Gadgets,West,34,4899,4,Credit Card,Average,Cancelled
16-11-2025,Bob,Speaker,Electronics,East,26,4933,6,Credit Card,Poor,Returned
26-08-2025,Diana,Speaker,Gadgets,East,49,2448,25,Credit Card,Good,Cancelled
13-11-2025,Alice,Mouse,Accessories,North,39,2325,28,Credit Card,Average,Delivered
12-10-2025,Julia,Headphones,Electronics,North,25,2639,21,Debit Card,Poor,Returned
16-09-2025,Alice,Smartwatch,Gadgets,South,7,1617,18,Debit Card,Poor,Delivered
04-05-2025,Julia,Headphones,Electronics,South,6,4695,13,Debit Card,Good,Returned
04-04-2025,Bob,Mouse,Gadgets,East,24,1641,15,Credit Card,Average,Returned
14-05-2025,Fiona,Tablet,Electronics,West,36,4872,10,Online,Poor,Pending
11-08-2025,Diana,Mouse,Gadgets,West,34,3200,13,Online,Average,Returned
22-04-2025,Ian,Speaker,Peripherals,North,39,1846,23,Debit Card,Average,Returned
04-07-2025,George,Laptop,Accessories,South,2,1522,14,Cash,Excellent,Cancelled
15-03-2025,Alice,Speaker,Peripherals,West,5,2328,13,Online,Good,Returned
22-06-2025,Charlie,Headphones,Electronics,East,32,4138,22,Debit Card,Average,Cancelled
12-02-2025,Ian,Laptop,Peripherals,South,5,428,11,Credit Card,Good,Pending
13-12-2025,Charlie,Smartwatch,Peripherals,South,47,190,18,Online,Poor,Cancelled
05-12-2025,George,Monitor,Accessories,West,33,2641,9,Cash,Good,Returned
27-08-2025,Charlie,Headphones,Electronics,North,29,1472,21,Online,Excellent,Pending
20-08-2025,Fiona,Keyboard,Gadgets,North,9,4891,28,Debit Card,Good,Delivered
22-07-2025,Edward,Mouse,Gadgets,North,38,3143,17,Cash,Excellent,Returned
01-04-2025,Charlie,Headphones,Peripherals,South,30,2739,12,Credit Card,Average,Pending
09-05-2025,Alice,Headphones,Peripherals,East,1,2321,7,Online,Excellent,Cancelled
07-09-2025,Edward,Mouse,Accessories,West,6,3945,14,Credit Card,Poor,Delivered
02-07-2025,Bob,Mouse,Peripherals,South,47,1045,17,Cash,Average,Delivered
25-09-2025,Charlie,Smartphone,Peripherals,East,12,1453,15,Debit Card,Average,Cancelled
